,model_year,brand,model,checked_cars,fail_pct,driven_avg,driven_med,reason_1,reason_2,reason_3
636,2006,Subaru,IMPREZA,235,14.47,154000,153000,Bensiinimoottorin pakokaasumittaus,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
637,2006,Subaru,LEGACY,324,16.05,196000,187000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Bensiinimoottorin pakokaasumittaus
638,2006,Suzuki,GRAND VITARA,297,8.08,180000,177000,,,
639,2006,Suzuki,LIANA,223,16.14,140000,135000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
640,2006,Suzuki,SWIFT,241,21.58,129000,124000,Etuakselisto,,
641,2006,Suzuki,SX4,102,22.55,147000,145000,Jousitus ja iskunvaimennus,,
642,2006,Toyota,AVENSIS,5163,13.67,215000,202000,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
643,2006,Toyota,AYGO,905,13.59,122000,117000,Alustan kotelot ja pohjalevy,Bensiinimoottorin pakokaasumittaus,
644,2006,Toyota,COROLLA,7116,9.42,165000,156000,Käyttöjarru,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
645,2006,Toyota,COROLLA VERSO,2118,10.58,218000,206000,Käyttöjarru,Renkaat ja vanteet,Jousitus ja iskunvaimennus
646,2006,Toyota,LAND CRUISER,415,9.4,281000,266000,Käyttöjarru,,
647,2006,Toyota,PRIUS,114,16.67,203000,197000,Jousitus ja iskunvaimennus,,
648,2006,Toyota,RAV4,1996,13.33,200000,192000,Jousitus ja iskunvaimennus,Käyttöjarru,Taka-akselisto
649,2006,Toyota,YARIS,3054,15.46,137000,128000,Jousitus ja iskunvaimennus,Alustan kotelot ja pohjalevy,Käyttöjarru
650,2006,Volkswagen,CADDY,271,22.14,203000,195000,Jousitus ja iskunvaimennus,Käyttöjarru,Seisontajarrun dynamometritesti
651,2006,Volkswagen,GOLF,5780,18.89,180000,171000,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
652,2006,Volkswagen,JETTA,2782,23.66,201000,190000,Käyttöjarru,Jousitus ja iskunvaimennus,Alustan kotelot ja pohjalevy
653,2006,Volkswagen,PASSAT,4557,27.2,259000,256000,Jousitus ja iskunvaimennus,Etuakselisto,Seisontajarrun dynamometritesti
654,2006,Volkswagen,POLO,1534,24.19,138000,127000,Käyttöjarrun dynamometritesti,Käyttöjarru,Seisontajarrun dynamometritesti
655,2006,Volkswagen,TOUAREG,140,24.3,236000,235000,Käyttöjarru,,
656,2006,Volkswagen,TOURAN,892,28.25,264000,253000,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
657,2006,Volkswagen,TRANSPORTER,359,29.81,385000,362000,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Etuakselisto
658,2006,Volvo,C70,591,20.14,232000,223000,Ohjausnivelet ja -tangot,Käyttöjarru,Etuakselisto
659,2006,Volvo,S40,1298,20.8,166000,160000,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
660,2006,Volvo,S60,1230,20.16,199000,189000,Ohjausnivelet ja -tangot,Käyttöjarru,Seisontajarrun dynamometritesti
661,2006,Volvo,S80,1001,19.28,245000,224000,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarru
662,2006,Volvo,V50,2293,25.56,207000,201000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
663,2006,Volvo,V70,4087,25.9,268000,248000,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
664,2006,Volvo,XC90,794,31.36,251000,249000,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Etuakselisto
665,2007,Alfa Romeo,159,254,40.94,182000,175000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
666,2007,Audi,A3,1154,14.73,167000,159000,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti,
667,2007,Audi,A4,2295,15.77,214000,206000,Käyttöjarru,Jousitus ja iskunvaimennus,Renkaat ja vanteet
668,2007,Audi,A5,162,14.81,206000,202000,Renkaat ja vanteet,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
669,2007,Audi,A6,1808,11.23,239000,228000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
670,2007,Audi,Q7,425,14.35,228000,224000,Etuakselisto,Käyttöjarru,Jousitus ja iskunvaimennus
671,2007,Audi,TT,250,12.0,135000,138000,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus,
672,2007,BMW,1,552,22.1,161000,152000,Taka-akselisto,Käyttöjarru,Jousitus ja iskunvaimennus
673,2007,BMW,3,2809,25.62,202000,196000,Taka-akselisto,Jousitus ja iskunvaimennus,Käyttöjarru
674,2007,BMW,5,2139,25.81,239000,234000,Ohjausnivelet ja -tangot,Käyttöjarru,Jousitus ja iskunvaimennus
675,2007,BMW,X3,331,17.52,217000,211000,Jousitus ja iskunvaimennus,Etuakselisto,
676,2007,BMW,X5,600,20.5,220000,215000,Jousitus ja iskunvaimennus,Etuakselisto,Käyttöjarru
677,2007,Chevrolet,AVEO,367,34.34,117000,114000,Etuakselisto,Käyttöjarrun dynamometritesti,
678,2007,Chevrolet,CAPTIVA,361,32.7,216000,216000,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
679,2007,Chevrolet,EPICA,238,34.88,205000,190000,Seisontajarrun dynamometritesti,Käyttöjarru,Ohjausnivelet ja -tangot
680,2007,Chevrolet,KALOS,215,30.23,111000,105000,Etuakselisto,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
681,2007,Chevrolet,NUBIRA,341,32.25,156000,153000,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
682,2007,Chrysler,300C,389,41.9,224000,197000,Seisontajarrun dynamometritesti,Etuakselisto,Taka-akselisto
683,2007,Chrysler,SEBRING,378,27.52,165000,153000,Ohjausnivelet ja -tangot,Etuakselisto,Käyttöjarru
684,2007,Chrysler,VOYAGER,757,37.66,210000,205000,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarru
685,2007,Citroen,C2,355,23.38,111000,106000,Etuakselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
686,2007,Citroen,C3,814,20.64,110000,109000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
687,2007,Citroen,C4,1601,31.42,174000,163000,Ohjausnivelet ja -tangot,Etuakselisto,Käyttöjarru
688,2007,Citroen,C4 PICASSO,764,26.95,200000,194000,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
689,2007,Citroen,C5,1045,33.0,211000,200000,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
690,2007,Citroen,XSARA PICASSO,701,19.27,159000,154000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
691,2007,Dodge,AVENGER,131,19.08,179000,154000,Ohjausnivelet ja -tangot,,
692,2007,Dodge,CALIBER,765,55.03,169000,165000,Taka-akselisto,Etuakselisto,Ohjausnivelet ja -tangot
693,2007,Dodge,NITRO,197,34.0,217000,205000,Seisontajarrun dynamometritesti,Etuakselisto,
694,2007,Fiat,ALBEA,463,23.11,107000,101000,Etuakselisto,Ohjausnivelet ja -tangot,Bensiinimoottorin pakokaasumittaus
695,2007,Fiat,BRAVO,101,31.69,158000,149000,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Käyttöjarru
696,2007,Fiat,CROMA,147,38.78,176000,169000,Jousitus ja iskunvaimennus,Renkaat ja vanteet,Taka-akselisto
697,2007,Fiat,PUNTO,1625,28.55,118000,114000,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot
698,2007,Fiat,STILO,344,41.56,158000,150000,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Etuakselisto
699,2007,Ford,FIESTA,693,8.08,111000,107000,Jousitus ja iskunvaimennus,,
700,2007,Ford,FOCUS,3345,24.72,167000,161000,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
701,2007,Ford,FOCUS C-MAX,330,22.12,165000,157000,Etuakselisto,Jousitus ja iskunvaimennus,Renkaat ja vanteet
702,2007,Ford,GALAXY,195,26.16,245000,232000,Ohjausnivelet ja -tangot,,
703,2007,Ford,KA,159,30.19,94000,90000,Jousitus ja iskunvaimennus,Etuakselisto,
704,2007,Ford,MONDEO,2884,22.95,225000,217000,Taka-akselisto,Dieselmoottorin pakokaasumittaus,Jousitus ja iskunvaimennus
705,2007,Ford,S-MAX,597,21.61,219000,210000,Ohjausnivelet ja -tangot,Käyttöjarru,Jousitus ja iskunvaimennus
706,2007,Ford,TOURNEO CONNECT,131,36.62,228000,211000,Alustan kotelot ja pohjalevy,Etuakselisto,Seisontajarrun dynamometritesti
707,2007,Honda,ACCORD,1444,19.39,210000,202000,Etuakselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
708,2007,Honda,CIVIC,1988,14.34,145000,141000,Jousitus ja iskunvaimennus,Käyttöjarru,Käyttöjarrun dynamometritesti
709,2007,Honda,CR-V,2822,16.19,196000,188000,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Käyttöjarru
710,2007,Honda,FR-V,242,14.46,183000,178000,Käyttöjarru,Renkaat ja vanteet,Käyttöjarrun dynamometritesti
711,2007,Honda,JAZZ,269,11.15,117000,114000,Käyttöjarru,,
712,2007,Hyundai,ACCENT,104,26.92,112000,108000,,,
713,2007,Hyundai,GETZ,1319,10.01,112000,104000,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Renkaat ja vanteet
714,2007,Hyundai,SANTA FE,259,28.19,223000,220000,Etuakselisto,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
715,2007,Hyundai,SONATA,443,22.56,217000,196000,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
716,2007,Hyundai,TUCSON,255,19.61,163000,158000,Etuakselisto,Käyttöjarru,Jousitus ja iskunvaimennus
717,2007,Hyundai,i30,156,24.36,148000,134000,Taka-akselisto,,
718,2007,Jaguar,S-TYPE,116,18.1,154000,151000,,,
719,2007,Jaguar,X-TYPE,150,21.33,179000,170000,Taka-akselisto,,
720,2007,Jeep,CHEROKEE,251,21.12,213000,213000,Seisontajarrun dynamometritesti,Etuakselisto,Jousitus ja iskunvaimennus
721,2007,Jeep,COMPASS,175,57.72,185000,176000,Taka-akselisto,Etuakselisto,Ohjausnivelet ja -tangot
722,2007,Jeep,PATRIOT,107,37.38,173000,168000,Etuakselisto,Taka-akselisto,Ohjausnivelet ja -tangot
723,2007,Kia,CARENS,168,36.3,176000,166000,Seisontajarrun dynamometritesti,Taka-akselisto,Etuakselisto
724,2007,Kia,CARNIVAL,142,37.3,230000,219000,Taka-akselisto,Etuakselisto,
725,2007,Kia,CEED,2537,27.16,169000,161000,Taka-akselisto,Käyttöjarru,Seisontajarrun dynamometritesti
726,2007,Kia,CERATO,679,21.5,137000,127000,Käyttöjarru,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti
727,2007,Kia,MAGENTIS,144,27.78,177000,167000,Taka-akselisto,,
728,2007,Kia,PICANTO,174,22.98,100000,96000,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
729,2007,Kia,RIO,206,19.9,116000,112000,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
730,2007,Kia,SORENTO,367,29.44,237000,229000,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarru
731,2007,Kia,SPORTAGE,709,26.66,169000,161000,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
732,2007,Lada,4X4,104,22.12,61000,57000,Etuakselisto,,
733,2007,Land Rover,DISCOVERY 3,139,25.19,232000,224000,Ohjausnivelet ja -tangot,Etuakselisto,
734,2007,Land Rover,FREELANDER,198,18.69,217000,212000,Jousitus ja iskunvaimennus,,
735,2007,Land Rover,RANGE ROVER,189,16.4,211000,206000,Taka-akselisto,Jousitus ja iskunvaimennus,Etuakselisto
736,2007,Lexus,IS250,104,13.46,164000,165000,,,
737,2007,Lexus,RX400H,105,9.52,196000,194000,,,
738,2007,Mazda,2,156,14.1,119000,113000,Jousitus ja iskunvaimennus,,
739,2007,Mazda,3,881,25.88,145000,140000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
740,2007,Mazda,5,417,40.78,180000,177000,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
741,2007,Mazda,6,2721,15.69,179000,174000,Käyttöjarru,Käyttöjarrun dynamometritesti,Jousitus ja iskunvaimennus
742,2007,Mazda,CX-7,141,36.88,166000,163000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
743,2007,Mercedes-Benz,A,407,19.66,135000,122000,Jousitus ja iskunvaimennus,Käyttöjarru,Seisontajarrun dynamometritesti
744,2007,Mercedes-Benz,B,314,20.06,176000,163000,Jousitus ja iskunvaimennus,Etuakselisto,Seisontajarrun dynamometritesti
745,2007,Mercedes-Benz,C,2606,27.6,207000,194000,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
746,2007,Mercedes-Benz,CLS,138,22.45,202000,195000,Etuakselisto,Ohjausnivelet ja -tangot,Renkaat ja vanteet
747,2007,Mercedes-Benz,E,2064,30.33,287000,265000,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
748,2007,Mercedes-Benz,GL,171,27.48,230000,223000,Jousitus ja iskunvaimennus,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
749,2007,Mercedes-Benz,M,613,19.9,227000,221000,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
750,2007,Mercedes-Benz,R,301,19.6,223000,219000,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
751,2007,Mercedes-Benz,S,231,14.72,210000,211000,Etuakselisto,,
752,2007,Mercedes-Benz,VIANO,101,42.56,250000,246000,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Etuakselisto
753,2007,Mercedes-Benz,VITO,162,38.28,310000,284000,Seisontajarrun dynamometritesti,Etuakselisto,Jousitus ja iskunvaimennus
754,2007,Mini,COOPER,294,17.02,122000,119000,Sisäinen valvontajärjestelmä (OBD),Bensiinimoottorin pakokaasumittaus,Käyttöjarru
755,2007,Mitsubishi,COLT,167,8.98,123000,116000,,,
756,2007,Mitsubishi,GRANDIS,124,36.28,241000,220000,Ohjausnivelet ja -tangot,,
757,2007,Mitsubishi,LANCER,342,19.3,145000,140000,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD),
758,2007,Mitsubishi,OUTLANDER,557,32.84,218000,210000,Ohjausnivelet ja -tangot,Taka-akselisto,Etuakselisto
759,2007,Mitsubishi,PAJERO,164,25.0,227000,220000,Ohjausnivelet ja -tangot,,
760,2007,Nissan,ALMERA,391,10.74,130000,124000,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
761,2007,Nissan,MICRA,714,23.81,113000,107000,Ohjausnivelet ja -tangot,Etuakselisto,Käyttöjarru
762,2007,Nissan,NOTE,1120,26.52,146000,139000,Etuakselisto,Jousitus ja iskunvaimennus,Renkaat ja vanteet
763,2007,Nissan,PATHFINDER,148,40.53,249000,245000,Taka-akselisto,Etuakselisto,Ohjausnivelet ja -tangot
764,2007,Nissan,PRIMERA,2072,28.14,167000,164000,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
765,2007,Nissan,QASHQAI,1294,30.45,186000,181000,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
766,2007,Nissan,TIIDA,411,27.25,133000,127000,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
767,2007,Nissan,X-TRAIL,579,29.7,193000,190000,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
768,2007,Opel,ANTARA,102,34.3,174000,177000,Etuakselisto,Käyttöjarru,Seisontajarrun dynamometritesti
769,2007,Opel,ASTRA,2441,31.27,172000,167000,Jousitus ja iskunvaimennus,Taka-akselisto,Seisontajarrun dynamometritesti
770,2007,Opel,CORSA,1047,26.27,124000,118000,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
771,2007,Opel,MERIVA,116,21.55,133000,130000,,,
772,2007,Opel,VECTRA,1161,27.22,202000,194000,Jousitus ja iskunvaimennus,Käyttöjarru,Etuakselisto
773,2007,Opel,ZAFIRA,563,41.75,217000,209000,Taka-akselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
774,2007,Peugeot,107,188,10.11,107000,94000,,,
775,2007,Peugeot,206,490,22.23,113000,107000,Etuakselisto,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD)
776,2007,Peugeot,207,1606,26.03,128000,119000,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
777,2007,Peugeot,307,2015,30.92,175000,164000,Ohjausnivelet ja -tangot,Etuakselisto,Käyttöjarru
778,2007,Peugeot,407,1391,21.56,188000,179000,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
779,2007,Renault,CLIO,373,31.9,118000,112000,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
780,2007,Renault,LAGUNA,137,29.94,164000,156000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
781,2007,Renault,MEGANE,665,38.94,164000,159000,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
782,2007,Renault,MEGANE SCENIC,562,40.03,178000,171000,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
783,2007,Saab,9-3,1186,21.75,191000,185000,Jousitus ja iskunvaimennus,Taka-akselisto,Käyttöjarru
784,2007,Saab,9-5,653,19.9,194000,186000,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
785,2007,Seat,ALTEA XL,573,22.69,230000,220000,Jousitus ja iskunvaimennus,Käyttöjarru,Seisontajarrun dynamometritesti
786,2007,Seat,IBIZA,293,26.62,137000,133000,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
787,2007,Seat,LEON,441,17.69,182000,172000,Käyttöjarru,Käyttöjarrun dynamometritesti,
788,2007,Skoda,FABIA,1060,21.05,154000,141000,Seisontajarrun dynamometritesti,Etuakselisto,Käyttöjarrun dynamometritesti
789,2007,Skoda,OCTAVIA,4126,16.55,231000,228000,Jousitus ja iskunvaimennus,Etuakselisto,Käyttöjarru
790,2007,Skoda,ROOMSTER,710,24.52,190000,177000,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
791,2007,Skoda,SUPERB,161,21.12,230000,223000,Etuakselisto,,
792,2007,Subaru,FORESTER,281,8.9,161000,156000,Sisäinen valvontajärjestelmä (OBD),,
793,2007,Subaru,IMPREZA,218,12.84,141000,139000,,,
794,2007,Subaru,LEGACY,347,11.82,182000,177000,Jousitus ja iskunvaimennus,Etuakselisto,
795,2007,Suzuki,GRAND VITARA,318,8.81,162000,158000,Jousitus ja iskunvaimennus,,
796,2007,Suzuki,LIANA,133,14.29,124000,118000,Etuakselisto,,
797,2007,Suzuki,SWIFT,233,14.16,129000,111000,Etuakselisto,,
798,2007,Suzuki,SX4,322,20.19,144000,137000,Jousitus ja iskunvaimennus,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
799,2007,Toyota,AURIS,2573,9.33,144000,137000,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
800,2007,Toyota,AVENSIS,3386,10.72,202000,187000,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
801,2007,Toyota,AYGO,465,11.83,107000,104000,Käyttöjarru,Bensiinimoottorin pakokaasumittaus,Etuakselisto
802,2007,Toyota,COROLLA,5095,7.3,155000,146000,Käyttöjarru,Käyttöjarrun dynamometritesti,
803,2007,Toyota,COROLLA VERSO,1790,11.79,208000,196000,Käyttöjarru,Renkaat ja vanteet,Jousitus ja iskunvaimennus
804,2007,Toyota,HIACE,156,23.08,332000,299000,Dieselmoottorin pakokaasumittaus,,
805,2007,Toyota,LAND CRUISER,415,7.95,260000,253000,,,
806,2007,Toyota,PRIUS,162,18.52,187000,172000,Jousitus ja iskunvaimennus,,
807,2007,Toyota,RAV4,1142,15.15,192000,184000,Jousitus ja iskunvaimennus,Käyttöjarru,Taka-akselisto
808,2007,Toyota,YARIS,2049,11.71,125000,117000,Jousitus ja iskunvaimennus,Käyttöjarru,
809,2007,Volkswagen,CADDY,252,22.22,196000,187000,Jousitus ja iskunvaimennus,Dieselmoottorin pakokaasumittaus,Seisontajarrun dynamometritesti
810,2007,Volkswagen,CARAVELLE,128,23.44,227000,209000,Ohjausnivelet ja -tangot,,
811,2007,Volkswagen,GOLF,4328,14.44,167000,156000,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
812,2007,Volkswagen,JETTA,1710,17.89,184000,173000,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
813,2007,Volkswagen,NEW BEETLE,239,17.56,123000,113000,Sisäinen valvontajärjestelmä (OBD),,
814,2007,Volkswagen,PASSAT,4033,19.48,251000,249000,Jousitus ja iskunvaimennus,Renkaat ja vanteet,Etuakselisto
815,2007,Volkswagen,POLO,1400,16.06,127000,118000,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
816,2007,Volkswagen,TOUAREG,166,22.3,234000,224000,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
817,2007,Volkswagen,TOURAN,1785,21.73,218000,201000,Jousitus ja iskunvaimennus,Bensiinimoottorin pakokaasumittaus,Käyttöjarrun dynamometritesti
818,2007,Volkswagen,TRANSPORTER,339,30.1,351000,325000,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
819,2007,Volvo,C30,859,18.73,139000,131000,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
820,2007,Volvo,C70,797,18.31,227000,220000,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
821,2007,Volvo,S40,880,15.34,153000,146000,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
822,2007,Volvo,S60,950,19.8,192000,183000,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
823,2007,Volvo,S80,1145,17.55,228000,213000,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarru
824,2007,Volvo,V50,1709,23.11,196000,188000,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
825,2007,Volvo,V70,3960,23.03,246000,227000,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
826,2007,Volvo,XC90,568,29.94,229000,227000,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Käyttöjarru
827,2008,Alfa Romeo,159,191,30.38,167000,166000,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
828,2008,Audi,A3,1308,9.25,163000,154000,Jousitus ja iskunvaimennus,Käyttöjarru,Käyttöjarrun dynamometritesti
829,2008,Audi,A4,4219,12.78,208000,204000,Etuakselisto,Käyttöjarru,Renkaat ja vanteet
830,2008,Audi,A5,360,8.61,168000,165000,Etuakselisto,,
831,2008,Audi,A6,1709,9.83,222000,215000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),
832,2008,Audi,Q7,181,14.92,209000,201000,Etuakselisto,,
833,2008,Audi,TT,145,5.52,129000,125000,,,
834,2008,BMW,1,895,18.77,144000,135000,Taka-akselisto,Jousitus ja iskunvaimennus,Käyttöjarru
835,2008,BMW,3,3178,22.9,186000,182000,Taka-akselisto,Jousitus ja iskunvaimennus,Käyttöjarru
836,2008,BMW,5,2469,18.44,224000,217000,Ohjausnivelet ja -tangot,Käyttöjarru,Jousitus ja iskunvaimennus
837,2008,BMW,X3,254,13.39,195000,193000,Jousitus ja iskunvaimennus,,
838,2008,BMW,X5,622,15.76,202000,200000,Etuakselisto,Jousitus ja iskunvaimennus,Renkaat ja vanteet
839,2008,BMW,X6,196,16.33,188000,180000,Etuakselisto,Jousitus ja iskunvaimennus,
840,2008,Chevrolet,AVEO,298,31.2,105000,101000,Etuakselisto,Käyttöjarrun dynamometritesti,Käyttöjarru
841,2008,Chevrolet,EPICA,158,38.62,195000,184000,Käyttöjarru,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
842,2008,Chevrolet,NUBIRA,126,25.4,157000,154000,Seisontajarrun dynamometritesti,Käyttöjarru,Etuakselisto
843,2008,Chrysler,300C,129,44.97,197000,196000,Etuakselisto,Seisontajarrun dynamometritesti,Taka-akselisto
844,2008,Chrysler,SEBRING,272,25.0,158000,140000,Ohjausnivelet ja -tangot,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
845,2008,Chrysler,VOYAGER,406,28.08,194000,188000,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
846,2008,Citroen,BERLINGO,189,24.88,181000,179000,Jousitus ja iskunvaimennus,Etuakselisto,Ohjausnivelet ja -tangot
847,2008,Citroen,C2,434,23.27,101000,96000,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
848,2008,Citroen,C3,971,17.92,110000,102000,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
849,2008,Citroen,C4,1243,31.86,166000,160000,Ohjausnivelet ja -tangot,Etuakselisto,Käyttöjarru
850,2008,Citroen,C4 PICASSO,647,22.56,193000,186000,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
851,2008,Citroen,C5,1245,22.17,203000,197000,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
852,2008,Citroen,XSARA PICASSO,398,22.61,172000,166000,Ohjausnivelet ja -tangot,Etuakselisto,Jousitus ja iskunvaimennus
853,2008,Dodge,AVENGER,336,26.19,156000,152000,Ohjausnivelet ja -tangot,Käyttöjarru,Etuakselisto
854,2008,Dodge,CALIBER,463,55.1,146000,143000,Etuakselisto,Taka-akselisto,Ohjausnivelet ja -tangot
855,2008,Dodge,JOURNEY,277,45.12,205000,193000,Etuakselisto,Käyttöjarru,
856,2008,Fiat,500,291,28.19,107000,101000,Jousitus ja iskunvaimennus,Etuakselisto,Seisontajarrun dynamometritesti
857,2008,Fiat,BRAVO,434,30.19,144000,143000,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Käyttöjarru
858,2008,Fiat,CROMA,153,28.1,174000,173000,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Etuakselisto
859,2008,Fiat,LINEA,538,23.05,125000,117000,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
860,2008,Fiat,PUNTO,1889,22.98,105000,98000,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot
861,2008,Ford,FIESTA,727,10.18,107000,101000,Etuakselisto,Jousitus ja iskunvaimennus,Renkaat ja vanteet
862,2008,Ford,FOCUS,4235,25.7,174000,169000,Etuakselisto,Jousitus ja iskunvaimennus,Dieselmoottorin pakokaasumittaus
