,model_year,brand,model,fail_pct,reason_1,reason_2,reason_3
1571,2001,BMW,5,44.9,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1572,2001,Opel,VECTRA,45.03,Seisontajarrun dynamometritesti,Käyttöjarru,Taka-akselisto
1573,2001,Mercedes-Benz,E,45.38,Etuakselisto,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
1574,2001,Fiat,BRAVO,46.47,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Bensiinimoottorin pakokaasumittaus
1575,2001,Peugeot,206,46.8,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
1576,2001,Chrysler,VOYAGER,46.9,Seisontajarrun dynamometritesti,Käyttöjarru,Alustan kotelot ja pohjalevy
1577,2001,Mercedes-Benz,M,47.12,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,Taka-akselisto
1578,2001,Opel,ZAFIRA,47.16,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Bensiinimoottorin pakokaasumittaus
1579,2001,Seat,TOLEDO,47.47,Käyttöjarru,Etuakselisto,Ohjausnivelet ja -tangot
1580,2001,Ford,GALAXY,47.6,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
1581,2001,Nissan,PRIMERA,49.1,Etuakselisto,Alustan kotelot ja pohjalevy,Seisontajarrun dynamometritesti
1582,2001,Citroen,XSARA PICASSO,50.7,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Käyttöjarrun dynamometritesti
1583,2001,Ford,MONDEO,51.25,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
1584,2001,Citroen,C5,51.62,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Seisontajarrun dynamometritesti
1585,2001,Fiat,BRAVA,53.3,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
1586,2001,Peugeot,406,54.16,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
1587,2001,Fiat,MAREA,54.47,Alustan kotelot ja pohjalevy,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
1588,2001,Renault,LAGUNA,57.25,Etuakselisto,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
1589,2001,Alfa Romeo,156,57.4,Etuakselisto,Alustan kotelot ja pohjalevy,Käyttöjarru
1590,2001,Chevrolet,TRANS SPORT,58.66,Alustan kotelot ja pohjalevy,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
